,hotel_name,hotel_url,hotel_address,hotel_rating,hotel_price,hotel_info
806,JM Comforts,"https://me.cleartrip.com//hotels/details/jm-comforts-2043378?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Majestic,1 star,,"JM ComfortsElegant resting place both for business as well as for leisure travellers located in the close vicinity of Bus stand and Metro Station. Lodging within pocket soothing budget that features simple looking rooms, user-friendly staff and modern range of amenities inside.
													
Continue reading
"
807,Citizen Boarding and Lodging,"https://me.cleartrip.com//hotels/details/citizen-boarding-and-lodging-2423772?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Yeshwanthpur,1 star,,"Citizen Boarding and LodgingThe rooms here are clean, comfortable and simply decorated. They come along with ample room conveniences, attached bathroom, and hot/cold water supply.The facilities offered here are front desk, room service.
													
Continue reading
"
808,Orchid Residency,"https://me.cleartrip.com//hotels/details/orchid-residency-708143?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Yeshwanthpur,1 star,,"Orchid ResidencyAt Orchid Residency, Bengaluru, guests step into a cosmos of invigorating hospitality and care.  The impeccable services coupled with the complacent rooms and latest amenities together make this hotel a notable place to stay on long holidays or official trips.Location: Orchid Residency is located at Godown Street, behind Gowardhan Cinema sharing a close proximity to Yeshwanthpur Junction Railway Station (Approx. 700 Mts), Columbi Asia and Fortis Hospital (Approx. 900 Mts). Tourist attractions include ISKON Temple (Approx. 2 km),  Indian Institute of Science Bangalore (IISc) (Approx. 3 km), Peenya Industrial Area (Approx. 6 km), Bangalore International Exhibition Centre(Approx. 11 km), Gavi Gangadhareshwara temple (Approx. 10km) surround the hotel. An ancient rock-cut temple, Gavi Gangadhareshwara temple is a natural monolith rock formation. Dedicated to Lord Shiva, this Hindu temple celebrates Makar Sankranti with fanfare. Other places of interest include Tipu Sultan Palace, Forum Mall, Cubbon Park, Lalbagh are some of the other places of visit in the city.Distance from"
809,Online Suites,"https://me.cleartrip.com//hotels/details/online-suites-712323?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Anekal,2 star,,"Online SuitesOnline Suites, Bengaluru is a smart property situated in the vicinity of business locality. It is ideal for the corporate travellers who are working continuously in fast growing technology hub. Hotel offers elegant and warm exteriors with peaceful ambience. They feature elegantly decorated cozy accommodation and multitude of facilities for business travellers. The hotel has range of conference halls equipped with state of the art equipments. This property is suitable for the corporate travellers who have to commute for long distances between home and office. LocationThe hotel is located in a tranquil location at Hosur Road, Bangalore. This property is connected to some nearby places of interest to make the stay more alive. They are Attara Kacheri (23.9 k.m.), Cubbon Park (23.8 k.m.), ISKCON Temple (28 k.m.), Tipu's Palace (24.6 k.m.), Venkatappa Art Gallery (22.6 k.m.), Ulsoor Lake (23.4 k.m.), Halasuru Someshwara Temple (24.5 k.m.), The Heritage Centre & Aerospace Museum (26.1 k.m.), Visvesvaraya Industrial and Technological Museum (22.5 k.m.) and Earthen Symphony (22.2 k.m.). Bengaluru International Airport - 57.4 k.m. (Approx.)Bangalore City Junction Railway Station - 26.2 k.m. (Approx.)Infosys Bus Stand - 6.8 k.m. (Approx.)Facilities Online Suites offers array of facilities that includes restaurant, conference hall and a gym. They provide a restaurant, Megabyte that offers mouth watering vegetarian and non vegetarian cuisine. There is a rooftop spacious conference hall with the name Gigabyte which is ideal for business meetings, corporate events and social gathering. Kilobyte is a gym featured in the hotel for the fitness freaks. Free pickup and drop facility is available round the clock for all the travellers. In house room services and laundry services are accessible for the convenience of the guests. Tourists can spend their leisure time by playing table tennis and carom in the hotel. Other amenities include wifi internet access, doctor on call, travel desk, 24 hour security, ample parking facility, generator backup, safe deposit lockers and elevator facility. RoomsHotel provides 67 cozy and compact rooms in two variants, A/C Rooms and Non A/C Rooms. All the rooms are comfortable with sober interiors. They provide round the clock housekeeping services. Each room features colour television, telephone and attached bathroom.
													
Continue reading
"
810,The Woodbridge,"https://me.cleartrip.com//hotels/details/the-woodbridge-hotel-719785?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", JP Nagar,1 star,,"The WoodbridgeThe Woodbridge Hotel is a budget accommodation located on Bannerghatta Road.It has front desk assistance, room service, round the clock security, travel desk, safe deposit lockers and complimentary parking to its guests. There is a conference hall to cater to the guests on business trips.  It also holds a multi-cuisine restaurant which serves Indo-Chinese delicacies and non-alcoholic beverages. The accommodation has 30 rooms in AC/ and Non AC room variants with amenities like television, telephone, internet access and private bathrooms with basic toiletries. The property is approximately 12 km from Bangalore City Railway station and a km from the nearest bus stand.
													
Continue reading
"
811,Golden Guest House,"https://me.cleartrip.com//hotels/details/golden-guest-house-kammanahalli-2659970?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Peenya,1 star,,"Golden Guest House

Continue reading
"
812,Hotel Gangothri,"https://me.cleartrip.com//hotels/details/hotel-gangothri-166160?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Koramangala,1 star,,"Hotel GangothriCentrally located in Bangalore, Hotel Gangothri, Bangalore invites patrons with its warm hospitality. The peaceful ambience and blend of basic as well as business amenities offers a comfortable stay. Both holiday as well as business travellers get a pleasant experience by staying at this hotel.Location:Hotel Gangothri is located at Geetha Mansion, 80 feet road, near Hanuman Temple, Kormangala. The Tipu Sultan Palace (Approx. 8km) and Lal Bagh (Approx. 7km) are the nearby visiting places that the guests can visit from the hotel. Tipu Sultan Palace is a historical monument which is now converted into a museum and is being maintained by Archeological Survey of India. It provides a glimpse of the life style of Tipu Sultan to the visitors. The guests can also visit other interesting destinations like Cubbon Park, Bangalore Palace and Bull Temple. Kempegowda International Airport: 58 km (approx.)Bangalore City Junction Railway Station: 13 km (approx.)Hotel Features:For the comfort of their guests, the hotel offers basic amenities like room service, 24-hour front desk facility, parking, air conditioning, travel desk, internet access, 24-hour security and doctor-on-call facility. The business travellers can avail the facilities like conference suite, conference facilities and business services. The in-house restaurant of the hotel serves delicious Indian and Chinese cuisine.Rooms:For the guests accommodation, the hotel offers deluxe rooms to the patrons. These rooms are tastefully furnished and features simplicity at its best. The in-room amenities include colour television, telephone and in-room menu.
													
Continue reading
"
813,New Adarsh Lodge,"https://me.cleartrip.com//hotels/details/new-adarsh-lodge-hotel-713089?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Bapuji Nagar,1 star,,"New Adarsh LodgeAdarsh Lodge Hotel, Bangalore is an economical property which ensures a comfortable and memorable stay. This property allows the guests to get soaked in utmost tranquility and solace. The satisfactory services and highly engaging accommodation set an ideal picture for an everlasting experience. The hotel brings its guests genial services and excellent hospitality. The cozy interiors of the rooms with warm lighting create an inviting ambience. Guests are welcomed to the fine restaurant that serves an array of delectable cuisine that titillates their taste buds. LocationThis property is situated in the heart of the city at Cross, Bangalore. It is located close to some interesting tourist attractions like Attara Kacheri (2.4 k.m.), Cubbon Park (3.1 km), ISKCON Temple (14.4 k.m.), Venkatappa Art Gallery (3.6 km), Ulsoor Lake (6.1 k.m), The Heritage Centre & Aerospace Museum (14.9 k.m.), Visvesvaraya Industrial and Technological Museum (3.4 km) and Earthen Symphony (8.3 km).Bengaluru International Airport - 32.6 km (Approx.)Bangalore City Junction Railway Station - 2.6 km (Approx.)Malleswaram Circle Bus Stand - 2.9 km (Approx.)FacilitiesAdarsh Lodge Hotel offer warm and welcoming facilities which include restaurant, parking facility and reception. Guests will easily park their vehicles as hotel offers free parking facility. There is a reception area where guests can clarify their queries. RoomsHotel provides pleasant Non A/C Rooms. The rooms are designed with a great sense of elegance. They are furnished with cable television, private bathroom and a telephone. There is a double bed featured in every room for good night slumber.
													
Continue reading
"
814,Akshaya Residency Grand Lotus Boutique Hotel,"https://me.cleartrip.com//hotels/details/akshaya-residency-grand-lotus-hotel-715263?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Majestic,1 star,,"Akshaya Residency Grand Lotus Boutique HotelGrand Lotus Hotel, Bangalore, the hotel has an appealing character with standard designs and classy furnishings. The elegantly designed accommodation and a convenient location.LocationThe hotel is ideally located near Movie land Theatre, Gandhi Nagar marking some impressive tourist attractions in the close vicinity. To name a few, they are Race Course (Approx 1Km), Attara Kacheri (2kms), Cubbon Park (2kms), Lal Bagh Garden (4kms), Tipu's Palace (3kms), Ulsoor Lake (6kms) and Someshwara Temple (6kms). Bengaluru International Airport- 34kms (Approx.)Bangalore Railway Station- 1km (Approx.)Bangalore Bus Station- 1 km (Approx.) FeaturesThe facilities offered to the guests are conference hall, travel desk and money exchange service. The corporate visitors will find the hotel is tastefully designed. Some of the additional conveniences of the hotel are in-house laundry service, complimentary newspaper in lobby, doctor on call and acceptance of credit cards. RoomsHotel's Deluxe AC Rooms and Deluxe Non AC Rooms are stylishly designed with imposing furnishings and gratifying ambience. They are equipped with cable TV, attached bathroom with sufficient supply of hot & cold water & complimentary toiletries and telephone facility.
													
Continue reading
"
815,Stay with Lifestyle ,"https://me.cleartrip.com//hotels/details/stay-with-lifestyle-1360104?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Hebbal,1 star,,"Stay with Lifestyle Serving luxury accommodations of Deluxe room & 3 BHK apartment categories to our national & international guests. Stay with Lifestyle takes pride in maintaining the highest world-class standards of hospitality, Stay with Lifestyle. Location, facilities, services are perfectly matched. The complete experience is matchless. The spacious Deluxe rooms have interiors complimented with all modern facilities. Elegantly designed bathrooms of these rooms have 24 hours hot & cold water facilities.
													
Continue reading
"
816,OYO 4767 Royal Park,"https://me.cleartrip.com//hotels/details/oyo-4767-royal-park-2046874?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Indiranagar,3 star,,"OYO 4767 Royal ParkDescriptionOYO 4767 Royal Park is located strategically in Bangalore to offer you the best services and comfort at affordable rates. The hospitable and friendly staff of OYO ensures your stay is pleasant.FacilitiesAC,  Geyser and more are equipped in our property.The hotel provides facilities like fire safety, first aid and round the clock security for the guests security.Additionally, we have a 24-hour helpdesk to offer guests assistance at any hour.What's NearbyHead out to visit the key attractions of Bangalore like Anjanadhari Apartments, Sree Surya Narayana Swamy Temple and Hal Heritage Centre And Aerospace Museum.If you run out of cash, there is IDBI Bank, Indian Overseas Bank and Gallup India Pvt Ltd very close to the hotel.Payment InformationOYO 4767 Royal Park accepts only cash payments at the property.
													OYO 4767 Royal Park is located strategically in Bangalore to offer you the best services and comfort at affordable rates. The hospitable and friendly staff of OYO ensures your stay is pleasant.FacilitiesWhat's Nearby
Continue reading
"
817,Capital O 38665 Prestige Stay Inn,"https://me.cleartrip.com//hotels/details/prestige-stay-inn-2442096?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Yeshwanthpur,3 star,,"Capital O 38665 Prestige Stay InnWe are pleased to state that Hotel Prestige Stay inn is situated on New Bel Road in the heart of the city and the hub of Bangalores business and entertainment district. Our is a Boutique Hotel with 24 well-appointed rooms and offers good value for money considering its location and proximity to the business hub and commercial activity. Our rate includes Split air-conditioned rooms, 24 hours room service, satellite television, Telephone at bedside with direct dialing STD & ISD, coffee maker, Wi-Fi Internet connectivity, Fully equipped business center, currency exchange and travel desk. Guests can enjoy the exotic and exclusive flavors at Tawa-Tandoor all day multicuisine restaurant.Its 100 covers dining place and we Served Indian, South Indian & Chinese food.Our in-house restaurant offering Indian, Chinese, and South Indian dishes for our customers. Starting the day by offering a healthy wholesome buffet breakfast to a sumptuous al-carte meal at night, our restaurant serves a decent cuisine well-liked by many of our customers. We even offer a Midnight Menu, as we keep in mind our guests checking in late night who may not have had the opportunity to grab a bite. We also undertake organizing packed lunches and get-togethers for our customers on request, at very affordable prices. Also, we can accommodate up to 80 Pax at same roof top restaurant for corporate partiesAbout distance:4,kms away from YalahankaOne km away from Indian institute of Science.Two kms away from Palace grounds.Half km away from MS Ramaiah hospital.Five kms away from MG road, city railway Station &Majestic.  Twelve Kms away from BIEC.Five kms away from Peenya.Twelve kms away from Acharya College.Twelve kms IIHR.
													
Continue reading
"
818,Radisson Bengaluru City Center,"https://me.cleartrip.com//hotels/details/radisson-bengaluru-city-center-2442102?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Ulsoor/ Halasuru,4 star,,"Radisson Bengaluru City CenterRadisson Bengaluru City Center is a 4-star accommodation in Bengaluru situated at Gangadhar Chetty Road, Ulsoor. The property has spacious and well-appointed rooms which comes with air-conditioner, complimentary high-speed WiFi,  flat-screen TV with satellite channels, a telephone, closet, mini-bar, tea/coffee maker, work desk, electronic safe and attached bathroom with essential toiletries. Moreover, business class of this hotel features LAN cable at work desk and complimentary use of boardroom for two hour depending on availability. Guests can satiate their hunger at the in-house restaurant or enjoy their favorite drink at the bar.  Among other facilities, the hotel has a fitness center, rooftop pool, Bodhi spa including meeting and conference halls for guests on business trips. When it comes to travelling, the Trinity metro station is about 2 km, Bangalore Cantonment railway station is approx. 5 km, Majestic railway station and bus terminus is about 7 km away and Bangalore international airport is 36 km.  Taking a stroll at Cubbon Park, Lal Bagh botanical garden or Ulsoor Lake, catching your favourite movie at a multiplex, paying obeisance at  Shree Dodda Ganapati Temple or ISKCON temple are some of the things to do in Bangalore. Whether it is the trendy malls or roadside stalls, shopping in Bangalore is a pleasant experience with choices like M.G Road, Commercial street and Koramangala. While summers are too hot and monsoons not favourable for sightseeing, the best time to visit Bangalore is from October to March.Some of the sightseeing places to visit in Bangalore are  Bangalore Palace, Vidhana Soudha, Bannerghatta Botanical Park, Sri Chamarajendra Park, Tipu Sultans Summer Palace, Lumbini gardens, Bull Temple road. Guests can also visit HAL heritage centre and Aerospace museum, Wonderla amusement park, Bangalore Fort, Innovative film city, Snow city, Bangalore Aquarium, Karnataka Chitrakala Parishath, M Chinnaswamy temple, Venkatappa Art gallery, Devanahalli Fort, Hulimavu Cave temple.
													
Continue reading
"
819,Apollo House,"https://me.cleartrip.com//hotels/details/apollo-house-2660212?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Indiranagar,OFF,,"Apollo HouseLocated in near Indiranagar, Apollo House, Bengaluru, provides standard room and deluxe room with attached washrooms, Wifi, and air-conditioning This Service apartment in Bangalore is ideal for groups and family stays. The property is located near commercial neighbourhood Languages spoken by staff: English / Hindi / Kannada
Located in near Indiranagar, Apollo House, Bengaluru, provides standard room and deluxe room with attached washrooms, Wifi, and air-conditioning This Service apartment in Bangalore is ideal for groups and family stays. The property is located near commercial neighbourhood Languages spoken by staff: English / Hindi / Kannada
Continue reading
"
820,KSTDC Hotel Kumarakrupa,"https://me.cleartrip.com//hotels/details/kstdc-kumarakrupa-hotel-2660250?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Sheshadripuram,OFF,,"KSTDC Hotel KumarakrupaThe New Kumara Krupa Guest House Bangalore is centrally located in Bengaluru city, adjacent to an 18-hole golf course, New Kumara Krupa Guest House has a state of the art facility including ECBA which is the Energy Conservation Building Code (ECBC), was launched by Ministry of Power, Government of India in May 2007, as a first step towards promoting energy efficiency in the building sector. And Kumara Krupa Guest House New Building is the first to adapt this feature in Karnataka. The complete Guest house is controlled with sensor activated led lights and Variable refrigerant flow (VRF), also known as variable refrigerant volume (VRV), is an HVAC technology, VRFs use refrigerant as the cooling and heating medium. The Hotel has Deluxe Room in the Guest House having a breath taking view of Garden city Bengaluru, which has spacious Bedroom and Bathroom, in room LED TV, Centralized AC with individual remote,bathroom amenities, with added amenities like Heat pump and solar system for hot water facility, 24 hrs reception, restaurant, 24 hrs room service, dinning hall , Gym, Library, Business Center, Newspapers, TV channels, Wake Up calls, Car parking, Housekeeping Service, Laundry Service, Iron & Iron board, Hair dryer, Makeup Mirror,Umbrella, Medical service, Doctor on call, Wheel Chair,Lobby , Waiting Lounge, Gardens.
The New Kumara Krupa Guest House Bangalore is centrally located in Bengaluru city, adjacent to an 18-hole golf course, New Kumara Krupa Guest House has a state of the art facility including ECBA which is the Energy Conservation Building Code (ECBC), was launched by Ministry of Power, Government of India in May 2007, as a first step towards promoting energy efficiency in the building sector. And Kumara Krupa Guest House New Building is the first to adapt this feature in Karnataka. The complete Guest house is controlled with sensor activated led lights and Variable refrigerant flow (VRF), also known as variable refrigerant volume (VRV), is an HVAC technology, VRFs use refrigerant as the cooling and heating medium. The Hotel has Deluxe Room in the Guest House having a breath taking view of Garden city Bengaluru, which has spacious Bedroom and Bathroom, in room LED TV, Centralized AC with individual remote,bathroom amenities, with added amenities like Heat pump and solar system for hot water facility, 24 hrs reception, restaurant, 24 hrs room service, dinning hall , Gym, Library, Business Center, Newspapers, TV channels, Wake Up calls, Car parking, Housekeeping Service, Laundry Service, Iron & Iron board, Hair dryer, Makeup Mirror,Umbrella, Medical service, Doctor on call, Wheel Chair,Lobby , Waiting Lounge, Gardens.
Continue reading
"
821,Hotel Royal Serenity-HBR Layout,"https://me.cleartrip.com//hotels/details/royal-serenity-hrbr-layout-2423332?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Thanisandra,3 star,,"Hotel Royal Serenity-HBR LayoutA Delightful stay Near Manyata Tech Park, BangaloreAmidst the city's hustle and bustle nestles a beautifully-constructed abode adorned with intricate designs and flawless luxury! Hotel Royal Serenity, Bangalore, is your home for an amazing stay. Located on the Outer Ring Road, between Hennur and Nagavara, the hotel is quite close to business destinations like Whitefield, Kammanahalli, Banaswadi, and Hebbal. With appeasing styles and enchanting charm, this hotel near HBR Layout, is sure to win your vote! For long business stays or short, get in touch with Hotel Royal Serenity for availing stunning offers!Welcome to Hotel Royal Serenity, Near Manyata Tech Park, Bangalore?Hotel Royal Serenity, Near Manyata Tech Park, Bangalore offers classy budget accommodation in Bangalore with its well-maintained rooms - Standard, Deluxe, Premium, and Suites. The rooms flaunt exquisite luxury and aura, while providing you free Wi-Fi connectivity, complimentary breakfast, television and comfortable beds, along with room and laundry services. We also have an exotic restaurant, Estancia Caf, which brings to you the right blend of flavours and a plethora of mouth-watering dishes. With a team of well-appointed staff and tailor-made facilities and services, Hotel Royal Serenity, Bangalore, ensures that you have a memorable time at our abode!We also provide service apartments on request
													
Continue reading
"
822,Treebo Trend Rajathadri Palace,"https://me.cleartrip.com//hotels/details/treebo-rajathadri-palace-2427400?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Yelahanaka,3 star,,"Treebo Trend Rajathadri PalaceTreebo Rajathadri PalaceTreebo Rajathadri Palace is located in Uttarahalli, Bengaluru. It is a newly constructed modern style hotel which has 12 rooms to boast of in its 4 floors. The hotel welcomes all travellers who are either travelling for work or leisure, and makes for an ideal accommodation. The hotel also has a couple friendly policy which allows for unmarried couples to get accommodation without any difficulty, provided that no local IDs are submitted The hotel is 12km away from the Kempegowda intercity bus stand, 12 km from the City Railway Station, and 50 km from the Kempegowda International Airport. In terms of transport and places of interest in and around the hotel, the local bus stand is less than a km away, there are malls and restaurants in the vicinity. Global Village Tech Park is 5.7 km away, for those travelling for work reasons. In case of medical needs or emergencies, the nearest hospital is Nagarathna Hospital.Treebo Rajathadri Palace has 12 rooms which come under the categories of either Maple (Deluxe) or Mahogany (Premium). The rooms are air-conditioned and come with king-sized beds, a wardrobe, locker, luggage shelf, study table and chair, coffee table, mini-fridge, windows, an intercom facility, TV with cable/DTH connection, an electric kettle with provisions for guests to prepare tea and coffee. The attached washrooms come with 24x7 running hot and cold water, shower cabinets and complimentary toiletries. The hotel comes packed with facilities that include two banquet halls, an in-house restaurant, a complimentary vegetarian breakfast, security, 24x7 room service, on-site covered parking, an elevator, and iron boards on request. The hotel is also a disable friendly hotel with a wheelchair ramp and 1 wheelchair available.Room Descriptions:MapleThe hotel comes with 9 Deluxe rooms which are designed to accommodate three adults and 1 child at maximum occupancy. The rooms are spacious and come with comfortable king-sized beds with fresh and clean linen, a mini-fridge, a study table and chair, luggage shelf, locker facility, windows, TV with cable/DTH connection, a wardrobe, coffee table, and an intercom facility.  Each room also comes with an electric kettle and guests can prepare their own coffee and/or tea with the sachets and tea bags provided. The attached washrooms come with running hot water and complimentary toiletries, and a few of the bathrooms also come with a shower cabinet.Bed Type: King-sizeExtra Mattress: AvailableRoom Type: SmokingMahoganyThere are a total of 3 Mahogany rooms available at the hotel, and each room can accommodate 3 adults and 1 child spaciously. The in-room amenities include air-conditioned rooms with a comfortable and cosy king-sized bed with clean and fresh linen, TV with cable/DTH connection, a mini-fridge, coffee table, a locker facility, a wardrobe, luggage shelf, study table and chair, windows, and an intercom facility. The attached washrooms come with 24x7 running hot water, a shower cabinet, and complimentary toiletries. Extra Mattresses are also provided in the rooms upon the requests of the guests.Bed Type: King-sizeExtra Mattress: AvailableRoom Type: SmokingPayment InformationTreebo Rajathadri Palace accepts only cash payments at the property.
													
Continue reading
"
823,Bhagini Icon - Indiranagar,"https://me.cleartrip.com//hotels/details/bhagini-icon-indiranagar-2446052?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Indiranagar,3 star,,"Bhagini Icon - IndiranagarThe rooms are well appointed with 42 inches LCD television, air conditioner and a mini bar. Attached bathroom is featured in the rooms with bathrobes, toiletries and steady supply of hot and cold water. Complimentary wireless internet access and brewing station are also available in the rooms.
The rooms are well appointed with 42 inches LCD television, air conditioner and a mini bar. Attached bathroom is featured in the rooms with bathrobes, toiletries and steady supply of hot and cold water. Complimentary wireless internet access and brewing station are also available in the rooms.
Continue reading
"
824,OYO 13861 Green leaf International Comforts,"https://me.cleartrip.com//hotels/details/green-leaf-international-comfort-2626680?c=130620|140620&r=2,0&shwb=true&compId=&fr=1&ur=1&urt=featured&stp=chmm&pahCCRequired=true&op=true&area=&sd=1553075158552&lowRate=true&dest_code=&tags=#", Yelahanka,3 star,,"OYO 13861 Green leaf International ComfortsTraveling anytime soon? Looking for a value for money accommodation? This charming property has everything required to make your stay memorable. It is exclusively designed with travelers requirements in mind. It encloses a comfortably furnished bedroom, with a snuggly bed covered with spotless linen. To make your stay hassle-free, OYO has implemented a complete set of modern day amenities. The living space is furnished with top-notch furniture and enhanced with trendy decor. Not to forget, cleanliness is always right up there on our priority list. Getting around through public transport is quite convenient. The city has something for every traveler. You just have to go outside and explore! If you are traveler looking for a comfortable stay, this is a great choice to make. We, at OYO, look forward to ensuring round the clock assistance to make your experience a delightful one. Come soon!
Traveling anytime soon? Looking for a value for money accommodation? This charming property has everything required to make your stay memorable. It is exclusively designed with travelers requirements in mind. It encloses a comfortably furnished bedroom, with a snuggly bed covered with spotless linen. To make your stay hassle-free, OYO has implemented a complete set of modern day amenities. The living space is furnished with top-notch furniture and enhanced with trendy decor. Not to forget, cleanliness is always right up there on our priority list. Getting around through public transport is quite convenient. The city has something for every traveler. You just have to go outside and explore! If you are traveler looking for a comfortable stay, this is a great choice to make. We, at OYO, look forward to ensuring round the clock assistance to make your experience a delightful one. Come soon!
Continue reading
"
